Country,Species,Most common name,Description Of Specific Uses,Lang,Description,Transboundary name,Other name,Uses,Additional information,Additional information comments,Efabis cultural role comment,Efabis cultural value,Adaptability to specific environment,Specific resistance or tolerance,Specific reproductive characteristic,Special characteristic of product,Other special qualities,Reference for special qualities,Efabis genetic features,Efabis environmental role,Efabis adaptability to marginal land,Body conformation,Coat description,Coat quality,Comb type,Skin colour,Shank and foot colour,Plumage colour,Pattern within feather,Avian classification,Color comments,Efabis main colour,Efabis skin colour,Number of horns males,Number of horns females,Horn shape size and comments,Wither height males,Wither height females,Weight males,Weight females,Other specific visible traits,Breed classification,Herdbook,Herdbook established,Domestication status,Taxonomic classification,Description of origin,Year of origin,Import,Location within country,Egs per year AVG,Eggs per year MIN,Eggs per year MAX,Egg weight,Wool or hair,Wool type,Fleece weight AVG,Fleece weight MIN,Fleece weight MAX,Fibre diam,Management system,Feeding of adults,Mobility,Milk per year AVG,Milk per year MIN,Milk per year MAX,Lactation length AVG,Lactation length MIN,Lactation length MAX,Milk yield per lactation (kg) AVG,Milk yield per lactation (kg) MIN,Milk yield per lactation (kg) MAX,Milk fat AVG,Milk fat MIN,Milk fat MAX,Milk per day,Number of lactations,Efabis milk protein AVG,Efabis milk protein MIN,Efabis milk protein MAX,Birth weight males,Birth weight females,Age maturity males,Age maturity females,Age breeding males,Age breeding females,Age first parturition AVG,Age first parturition MIN,Age first parturition MAX,Parturition interval AVG,Parturition interval MIN,Parturition interval MAX,Length productive life,Daily gain,Carcass weight,Dressing percentage,Performance data reference,Managment conditions performance measured,Comments managment conditions,Additional performance parameters,Litter size AVG,Litter size MIN,Litter size MAX,Geographical classification,Local cryo conservation status,Local Risk,Local Detailed Risk,Regional Transboundary Risk (detailed),International Transboundary Risk (detailed)
Germany,Horse,Islandpferd,,ger.,imported,Iceland Pony,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,vulnerable,,notAtRisk
Germany,Horse,Kabardiner,,ger.,imported,Kabarda,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,notAtRisk
Germany,Horse,Karabagh,,ger.,imported,Karabakh,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,critical
Germany,Horse,Karatschaewer,,ger.,imported,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Kiger Mustang,,eng.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Kinsky Pferd,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,extinct,extinct,,
Germany,Horse,Kladruber,,ger.,,Kladruby,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regional,No Material,extinct,extinct,extinct,
Germany,Horse,Kleines Deutsches Pony,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Kleines Deutsches Reitpferd,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Native,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Knabstrupper,,ger.,imported,Knabstrupper,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regional,No Material,atRisk,critical,endangered,
Germany,Horse,Konik,,ger.,imported,Polish Konik,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regional,No Material,extinct,extinct,vulnerable,
Germany,Horse,Lehmkuhlener Pony,,En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Leonharder,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Leutstettener Pferd,,ger.,,Leutstettener,,,1999: Breed population is closely related to population(s) in other countries.,,,,,,, ,,,,,,,,,,,,,,,,"brown, black, chestnut, white",,,,,165,155,,,,Native,y,,domestic,breed,Hungary / Bavaria,,,Soth Germany (Bavaria),,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,Not Sufficient,atRisk,critical,,
Germany,Horse,Lewitzer,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Lipizzaner,,ger.,imported,Lipitsa,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,vulnerable
Germany,Horse,Lusitano,,ger.,imported,Lusitanian,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,notAtRisk
Germany,Horse,Mangalarga Marchador,,ger.,imported,Mangalarga,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,notAtRisk
Germany,Horse,Maremmano,,ger.,imported,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,extinct,extinct,,
Germany,Horse,Mecklenburger Warmblut,,ger.,Because of close genetic relationship with other populations summarized to the breed group Deutsche Reitpferde within the list of indigenous farm animal breeds by the National Advisory Committee on Animal Genetic Resources. The endangerment category is calculated on the basis of the summed stock sizes of the whole breed group. Recognized as autonomous breed according to the zootechnical legislation.,Mecklenburg,,Riding (sports),,,,,,,, ,,,,,,,,,,,,,,,all colours,all colours,,,,,168,162,,,,Native,y,,domestic,breed,North-East Germany (Mecklenburg-Vorpommern),,,North-East Germany (Mecklenburg-Vorpommern),,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,unknown,unknown,,
Germany,Horse,Merens,,ger.,imported,Merens Pony,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regional,No Material,atRisk,critical,notAtRisk,
Germany,Horse,Missouri Fox Trotter,,eng.,imported,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Morgan Horse,,ger.,imported,Morgan,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,endangered
Germany,Horse,Nederlands Appaloosa Pony,,neth.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Nederlands Mini Paarden,,neth.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,New Forest Pony,,eng.,imported,New Forest Pony,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,notAtRisk
Germany,Horse,Niederländisches Kaltblut,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Information,extinct,extinct,,
Germany,Horse,Noriker,,ger.,imported,Noric,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,notAtRisk
Germany,Horse,Oldenburger Warmblut,,ger.,Because of close genetic relationship with other populations summarized to the breed group Deutsche Reitpferde within the list of indigenous farm animal breeds by the National Advisory Committee on Animal Genetic Resources. The endangerment category is calculated on the basis of the summed stock sizes of the whole breed group. Recognized as autonomous breed according to the zootechnical legislation.,Oldenburg,,Riding (sports),,,,,,,, ,,,,,,,,,,,,,,,all colours,all colours,,,,,168,162,,,,Native,y,,domestic,breed,"North West Germany (Oldenburg, Weser-Ems)",,,"North West Germany (Oldenburg, Weser-Ems)",,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,unknown,unknown,,notAtRisk
Germany,Horse,Orlow,,ger.,imported,Orlov Trotter,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,unknown,unknown,,notAtRisk
Germany,Horse,Ostfriesisch-altoldenburgisches Schweres Warmblut,,ger.,,,schweres Warmblut,"Carting, Riding (sports)",,,,,,,, ,,,,,,,,,,,,,,,all colours,all colours,,,,,165,165,,,,Native,y,,domestic,breed,North West Germany (East Frisia),,,North West Germany (East Frisia),,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Ostpreußisches Warmblut Trakehner Abstammung,,ger.,Because of close genetic relationship with other populations summarized to the breed group Deutsche Reitpferde within the list of indigenous farm animal breeds by the National Advisory Committee on Animal Genetic Resources. The endangerment category is calculated on the basis of the summed stock sizes of the whole breed group. Recognized as autonomous breed according to the zootechnical legislation.,,Trakehner,Riding (sports),,,oldest breed of riding horses world-wide,,,,, ,,,,,,,,,,,,,,,all colours,all colours,,,,,170,162,,,,Native,y,1732,domestic,breed,"composite of local East Prussian, Thoroughbred and Arab. The population was re-established after World War II in West-Germany.",,,"North - Germany, but also all over the country",,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Information,unknown,unknown,,
Germany,Horse,Palomino,,ger.,imported,Palomino,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,notAtRisk
Germany,Horse,Paso Fino,,ger.,imported,Paso Fino,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,notAtRisk
Germany,Horse,Paso Iberoamerikano,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Paso Peruano,,ger.,imported,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Paso Pferd,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Percheron,,ger.,imported,Percheron,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,notAtRisk
Germany,Horse,Pfalz Ardenner Kaltblut,,ger.,,,,"Carting, DraughtPower, Riding (sports)",,,,,,,, ,,,,,,,,,,,,,,,all colours,all colours,,,,,160,157,,,,Native,y,,domestic,breed,"South-West of Germany, Ardennes",,,"South-west Germany, Palatinate",,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Pinto,,ger.,imported,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,endangered,,
Germany,Horse,Polo Argentino,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Pony Of the Americas,,ger.,imported,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Pura Raza Espanola,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Quarab Horse,,eng.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Quarter Pony,,eng.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Rassegruppe Schweres Warmblut,,ger.,"Because of the close genetic relationship, the National Advisory Committee on Animal Genetic Resources summarizes the populations Alt-Württemberger (since 2013), Ostfriesisch-Altoldenburgisches Schweres Warmblut and Sächsisch-Thüringisches Schweres Warmblut to the breed group Schweres Warmblut within the list of indigenous farm animal breeds. The endangerment category is calculated on the basis of the summed stock sizes of the whole breed group. According to the zootechnical legislation, these populations are recognized as autonomous breeds.",,,"Carting, Riding (sports)",,,,,,,, ,,,,,,,,,,,,,,,"brown, black","brown, black",,,,,165,157,,,,Native,y,,domestic,breed,"subpopulations in Saxony / Thuringia and in North-West Germany (Oldenburg, East Frisia)",,,Saxony / Thuringia,,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,endangered,,
Germany,Horse,Rassegruppe der Deutschen Reitpferde,,ger.,"Because of the close genetic relationship, the National Advisory Committee on Animal Genetic Resources summarizes the populations Deutsches Pferd, Deutsches Sportpferd, Hannoveraner Warmblut, Holsteiner Warmblut, Internationales Oldenburger Springpferd (since 2011), Mecklenburger Warmblut, Oldenburger Warmblut, Ostpreußisches Warmblut Trakehner Abstammung (since 2011), Rheinisches Reitpferd and Westfälisches Reitpferd to the breed group Deutsche Reitpferde within the list of indigenous farm animal breeds. The endangerment category is calculated on the basis of the summed stock sizes of the whole breed group. According to the zootechnical legislation, these populations are recognized as autonomous breeds.",,,Riding (sports),,,,,,,, ,,,,,,,,,,,,,,,,all colours,,,,,168,162,,,,Native,y,,domestic,breed,"former subpopulations of ""Warmblut"" - Breeds, since 2003 population data summed up.",,,,,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,notAtRisk,notAtRisk,,
Germany,Horse,Raza Iberica - Portugiesisches Sportpferd,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,extinct,extinct,,
Germany,Horse,Raza Menorquina,,span.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,extinct,extinct,,
Germany,Horse,Rheinisch Deutsches Kaltblut,,ger.,,Rheinish Westphalian Draught Horse,Rheinisch-Westfälisches Kaltblut,"Carting, DraughtPower, Riding (sports)","Meanwhile, other german heavy-horse-breeds (Altmärker, Mecklenburger, Sächsisch-Thüringisch) are summed up in the population ""Rheinisch-Deutsches-Kaltblut""",,,,,,, ,,,,,,,,,,,,,,,"brown, chestnut, black, white horse","brown, chestnut, black, white horse",,,,,165,165,,,,Native,y,,domestic,breed,"composite of ""Belgian Draught Horses"" and horses from Rhineland",,,"Rhinland, Westfalia, also all over Germany",,,,,,,,,,,not for production,"fodder, grazing",stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,endangered,,
Germany,Horse,Rheinisches Reitpferd,,ger.,Because of close genetic relationship with other populations summarized to the breed group Deutsche Reitpferde within the list of indigenous farm animal breeds by the National Advisory Committee on Animal Genetic Resources. The endangerment category is calculated on the basis of the summed stock sizes of the whole breed group. Recognized as autonomous breed according to the zootechnical legislation.,Rhenish Warmblood,,Riding (sports),,,,,,,, ,,,,,,,,,,,,,,,all colours,all colours,,,,,,160,,,,Native,y,,domestic,breed,"Rhineland, Westfalia",,,"West-Germany (Rhineland, Westfalia)",,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,unknown,unknown,,
Germany,Horse,Rottaler,,ger.,,Rottal,,"Carting, Riding (sports)",,,,,,,, ,,,,,,,,,,,,,,,"uni coloured: mainly bay with few marks, sometimes black or chestnut","black, brown",,,,,165,160,,650,,Native,y,,domestic,breed,indigenous breed from Bavaria (Rottal - valley),,"with input from ""Oldenburg"" since 1866",Bavaria,,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,Not Sufficient,atRisk,critical,,
Germany,Horse,Sachsen-Anhaltiner Warmblut,,ger.,risen since 2003 in the Deutsches Sportpferd,,,Riding (sports),,,,,,,, ,,,,,,,,,,,,,,,all colours,all colours,,,,,,165,,,,Native,y,,domestic,breed,Norther and Eastern Germany (Saxony-Anhalt),,,Saxony-Anhalt,,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,unknown,unknown,,
Germany,Horse,Saddlebred,,eng.,incl. American and Spotted Saddlebred,American Saddle Horse,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,critical,,notAtRisk
Germany,Horse,Schleswiger Kaltblut,,ger.,since 2012 incl. subpopulation Hannoversches Kaltblut Schleswiger Ursprungs,Schleswig Coldblood,"Silesian Coldblood, Schleswiger","Carting, DraughtPower, Riding (sports)",,,,,,,, ,,,,,wet country,,,,,,,,,,"uni coloured: chestnut, black, brown, white horse","chestnut, black, brown, white horse",,,,,162,158,,700,,Native,y,,domestic,breed,composite of Bauernlandpferd and Jütisches Kaltblut (Denmark) in North-Germany (Schleswig-Holstein),,,North-Germany (Schleswig-Holstein and Lower Saxony),,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Schwarzwälder Kaltblut,,ger.,also known as Schwarzwälder Fuchs / St. Märgener Fuchs,,Schwarzwälder Fuchs,"Carting, DraughtPower, Riding (sports)",,,,,,,, ,,,,,steep zones,,,,,,,,,,"uni coloured: usually dark brown, few light brown, always with whin mane.","chestnut, brown",,,,,160,153,,610,,Native,y,,domestic,breed,"local breed of teh ""Black Forest""",,"of alsacian breeds and ""Freiberger"" (Switzerland)",,,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,endangered,,
Germany,Horse,Schweres Warmblut Dänemark,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Information,extinct,extinct,,
Germany,Horse,Senner,,ger.,,Senne,,Riding (sports),,,,,,,, ,,,,,,,,,,,,,,,all colours,all colours,,,,,158,165,,510,,Native,y,,domestic,breed,"composite of Thoroughbred (United Kingdom), Arab and Anglo-Arab",,,in the Senne-region (Westphalia),,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Shetland Pony,,ger.,imported,Shetland Pony,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,atRisk,endangered,,notAtRisk
Germany,Horse,Shire Horse,,eng.,imported,Shire,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,extinct,extinct,,critical
Germany,Horse,Silver Dapple,,eng.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,critical,,
Germany,Horse,Sächsisch-Thüringisches Schweres Warmblut,,ger.,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,atRisk,endangered,,
Germany,Horse,Sächsisches Warmblut,,ger.,risen since 2003 in the Deutsches Sportpferd,,,Riding (sports),,,,,,,, ,,,,,,,,,,,,,,,all colours,all colours,,,,,,160,,600,,Native,y,,domestic,breed,Saxony,,"of Thoroughbred, Hanoverian and Trakehner.",Saxony,,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Material,unknown,unknown,,
Germany,Horse,Süddeutsches Kaltblut,,ger.,,,,"Carting, DraughtPower, Riding (sports)",,,,,,,, ,,,,,,,,,,,,,,,"uni coloured: often bay or chestnut, great colour - variety, multi coloured: sometimes piebald like tiger","chestnut, brown, black, white horse, tiger",,,,,164,160,,500,,Native,y,,domestic,breed,"South Germany (Bavaria), Austria",,has its origin in the Noriker breed,Bavaria,,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Information,atRisk,endangered,,
Germany,Horse,Tarpan,,ger.,imported,Tarpan,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regional,No Material,atRisk,critical,critical,
Germany,Horse,Tennessee Walking Horse,,ger.,imported,Tennessee Walking Horse,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Material,extinct,extinct,,vulnerable
Germany,Horse,Tersker,,ger.,imported,Tersk,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regional,No Material,extinct,extinct,endangered,
Germany,Horse,Thüringer Warmblut,,ger.,risen since 2003 in the Deutsches Sportpferd,,,Riding (sports),,,,,,,, ,,,,,,,,,,,,,,,all colours,all colours,,,,,165,165,,,,Native,y,,domestic,breed,Thuringia (central Germany),,,Thuringia (central Germany),,,,,,,,,,,not for production,not for production,stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Information,unknown,unknown,,
Germany,Horse,Tinker,,ger.,imported,Tinker,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,Exotic,y,,,,imported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regional,No Material,atRisk,critical,notAtRisk,
